Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
Vespucci Ristorante,Italian (Fine Dining),4.3,https://s3-media3.fl.yelpcdn.com/bphoto/VWhMwcejMpFdSj-RZbz6HA/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1330"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2030"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1330"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2030"",""day"":5}]","Tuesday: 5:00 PM - 8:30 PM | Wednesday: 5:00 PM - 8:30 PM | Thursday: 5:00 PM - 8:30 PM | Friday: 11:30 AM - 1:30 PM, 5:00 PM - 8:30 PM | Saturday: 11:30 AM - 1:30 PM, 5:00 PM - 8:30 PM",+16506856151,"147 E 3rd Ave, San Mateo, CA, 94401"
DASH Japanese Tapas,Japanese (Izakaya & Sushi),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/IBYtNIUGX1gJqnpePXebmg/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]",Monday: 5:00 PM - 9:30 PM | Tuesday: 5:00 PM - 9:30 PM | Wednesday: 5:00 PM - 9:30 PM | Thursday: 5:00 PM - 9:30 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 9:00 PM,+16503401508,"204A 2nd Ave, San Mateo, CA, 94401"
Gyu-Kaku Japanese BBQ,Japanese (Yakiniku),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/GDaGuGZrwdvbav7TU6QdGQ/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2115"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2115"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2115"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2115"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2145"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2145"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2115"",""day"":6}]",Monday: 5:00 PM - 9:15 PM | Tuesday: 5:00 PM - 9:15 PM | Wednesday: 5:00 PM - 9:15 PM | Thursday: 5:00 PM - 9:15 PM | Friday: 11:30 AM - 9:45 PM | Saturday: 11:30 AM - 9:45 PM | Sunday: 11:30 AM - 9:15 PM,+16503433255,"329 S Ellsworth Ave, San Mateo, CA, 94401"
Himawari,Japanese (Ramen & Izakaya),4.4,https://s3-media2.fl.yelpcdn.com/bphoto/7KxJT6Ocamq3zE0KvafyMA/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM | Tuesday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM | Wednesday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM | Friday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Saturday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Sunday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM",+16503751005,"202 2nd Ave, San Mateo, CA, 94401"
HiroNori Craft Ramen,Japanese (Ramen),4.5,https://s3-media1.fl.yelpcdn.com/bphoto/5KKhsOzaKQclX1zq1VK6FA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 10:00 PM,+16502421223,"211 E 3rd Ave, San Mateo, CA, 94401"
Hotaru,Japanese (Sushi),4.4,https://s3-media2.fl.yelpcdn.com/bphoto/MDz44lJ5FEwJnsDyJAK7ig/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":4},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":5},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":6},{""is_overnight"":false,""start"":""1730"",""end"":""2000"",""day"":6}]","Monday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Tuesday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Wednesday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Thursday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Friday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Saturday: 11:30 AM - 2:00 PM, 5:30 PM - 9:00 PM | Sunday: 11:30 AM - 2:00 PM, 5:30 PM - 8:00 PM",+16503431152,"33 E 3rd Ave, San Mateo, CA, 94401"
Izakaya Ginji,Japanese (Izakaya),4.4,https://s3-media3.fl.yelpcdn.com/bphoto/St5opDAWCio7_yvoZ81JHQ/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":5}]",Monday: 4:00 PM - 9:00 PM | Tuesday: 4:00 PM - 9:00 PM | Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 4:30 PM - 9:30 PM | Saturday: 4:30 PM - 9:30 PM,+16503481110,"301 E 4th Ave, San Mateo, CA, 94401"
Izakaya Mai,Japanese (Izakaya),4.2,https://s3-media2.fl.yelpcdn.com/bphoto/UJoS5Dm_8r9D8O4bPZh9Zw/o.jpg,"[{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":3},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":6}]",Monday: 6:00 PM - 12:00 AM | Tuesday: 6:00 PM - 12:00 AM | Wednesday: 6:00 PM - 12:00 AM | Thursday: 6:00 PM - 12:00 AM | Friday: 6:00 PM - 12:00 AM | Saturday: 6:00 PM - 12:00 AM | Sunday: 6:00 PM - 12:00 AM,+16503472511,"212 2nd Ave, San Mateo, CA, 94401"
Joy Sushi,Japanese (Sushi),4,https://s3-media4.fl.yelpcdn.com/bphoto/a4ZPbjx7J3GvfHyUq_dbQw/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":6}]","Monday: 4:30 PM - 9:00 PM | Tuesday: 11:00 AM - 2:00 PM, 4:30 PM - 9:00 PM | Wednesday: 11:00 AM - 2:00 PM, 4:30 PM - 9:00 PM | Thursday: 11:00 AM - 2:00 PM, 4:30 PM - 9:00 PM | Friday: 11:00 AM - 2:00 PM, 4:30 PM - 9:00 PM | Saturday: 11:00 AM - 2:00 PM, 4:30 PM - 9:00 PM | Sunday: 4:30 PM - 9:00 PM",+16503408974,"30 S B St, San Mateo, CA, 94401"
Kajiken,Japanese (Ramen – Mazesoba),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/AXlIjfgJWqI00Zhg2sbTQA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":6}]","Monday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Tuesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Wednesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:30 PM",,"112 S B St, San Mateo, CA, 94401"
Kaz Teriyaki Grill,Japanese (Teriyaki & Bowl),4,https://s3-media1.fl.yelpcdn.com/bphoto/z5D2uTVjJ0GWyDIp1G6N_Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1900"",""day"":6}]",Monday: 11:00 AM - 8:00 PM | Tuesday: 11:00 AM - 8:00 PM | Wednesday: 11:00 AM - 8:00 PM | Thursday: 11:00 AM - 8:00 PM | Friday: 11:00 AM - 8:00 PM | Saturday: 11:00 AM - 8:00 PM | Sunday: 11:30 AM - 7:00 PM,+16503475777,"71 E 4th Ave, San Mateo, CA, 94401"
Shabuway,Japanese (Hot Pot),4.1,https://s3-media3.fl.yelpcdn.com/bphoto/CAfHywgWXBf-9Imjk8nfzw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Tuesday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Wednesday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Thursday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Friday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Saturday: 11:00 AM - 3:00 PM, 5:00 PM - 10:00 PM | Sunday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM",+16505482483,"145 E 3rd Ave, San Mateo, CA, 94401"
Sozai Corner,Japanese (Sushi Bar inside market),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/nzYRlaILV9tkeY5tJtFWRw/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":6}]",Monday: 10:00 AM - 5:00 PM | Tuesday: 10:00 AM - 5:00 PM | Wednesday: 10:00 AM - 5:00 PM | Thursday: 10:00 AM - 5:00 PM | Friday: 10:00 AM - 5:00 PM | Saturday: 10:00 AM - 5:00 PM | Sunday: 10:00 AM - 5:00 PM,+16503475288,"71 E 4th Ave, San Mateo, CA, 94401"
Sushi Maruyama,Japanese (Sushi),4.8,https://s3-media2.fl.yelpcdn.com/bphoto/oc-U7SuXR4leIi6OVCDzvw/o.jpg,"[{""is_overnight"":false,""start"":""1730"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1730"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1730"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1730"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1730"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]",Tuesday: 5:30 PM - 9:30 PM | Wednesday: 5:30 PM - 9:30 PM | Thursday: 5:30 PM - 9:30 PM | Friday: 5:30 PM - 10:00 PM | Saturday: 5:30 PM - 10:00 PM | Sunday: 5:00 PM - 9:00 PM,+16503152945,"279 Baldwin Ave, San Mateo, CA, 94401"
Sushi Yoshizumi,Japanese (Omakase Sushi),5,https://s3-media2.fl.yelpcdn.com/bphoto/7RM9K74ZOZ2zSP0IhtQ26g/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":6}]",Wednesday: 5:00 PM - 10:00 PM | Thursday: 5:00 PM - 10:00 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 10:00 PM,,"325 E 4th Ave, San Mateo, CA, 94401"
Taishoken,Japanese (Ramen & Tsukemen),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/Uq3vg4BXnAKzozp7oNX4dQ/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]","Monday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Tuesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Wednesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 9:30 PM | Saturday: 11:00 AM - 9:30 PM | Sunday: 11:00 AM - 9:00 PM",+16504457579,"47 E 4th Ave, San Mateo, CA, 94401"
Taki Nori Handroll Bar,Japanese (Sushi Handrolls),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/JVpsMnghHr141BK6Hh2TrQ/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":6}]",Monday: 4:00 PM - 9:00 PM | Tuesday: 4:00 PM - 9:00 PM | Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 4:00 PM - 9:00 PM | Saturday: 11:30 AM - 9:00 PM | Sunday: 11:30 AM - 9:00 PM,+16505811269,"144 E 3rd Ave, San Mateo, CA, 94401"
Tokie’s,Japanese (Sushi),4,https://s3-media3.fl.yelpcdn.com/bphoto/eVw0GKNekWwLMSFSMYedkw/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":6}]",Tuesday: 4:00 PM - 8:30 PM | Wednesday: 4:00 PM - 8:30 PM | Thursday: 4:00 PM - 8:30 PM | Friday: 4:00 PM - 9:00 PM | Saturday: 4:00 PM - 9:00 PM | Sunday: 4:00 PM - 8:30 PM,+16505706609,"34 E 4th Ave, San Mateo, CA, 94401"
Ultra Sushi,Japanese (Sushi),4.1,https://s3-media4.fl.yelpcdn.com/bphoto/nTLrPONyefQYx0lXUlIzlQ/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":6},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":6}]","Tuesday: 5:00 PM - 9:00 PM | Wednesday: 5:00 PM - 9:00 PM | Thursday: 11:30 AM - 2:00 PM, 5:00 PM - 9:00 PM | Friday: 11:30 AM - 2:30 PM, 4:30 PM - 10:00 PM | Saturday: 11:30 AM - 2:30 PM, 4:30 PM - 10:00 PM | Sunday: 11:30 AM - 2:30 PM, 4:30 PM - 9:00 PM",+16502421914,"210 E 3 Rd Ave, San Mateo, CA, 94401"
Bonchon,Korean (Fried Chicken),4.3,https://s3-media2.fl.yelpcdn.com/bphoto/rm_sd1LoKXIKkYObeAIJPw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16504583110,"220 S B St, San Mateo, CA, 94401"
Chingu,Korean (Homestyle),4,https://s3-media3.fl.yelpcdn.com/bphoto/WIOuWi916HiQ1vVjkUnopg/o.jpg,"[{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1800"",""end"":""0000"",""day"":3},{""is_overnight"":true,""start"":""1800"",""end"":""0100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":5},{""is_overnight"":true,""start"":""1800"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":6}]","Tuesday: 6:00 PM - 12:00 AM | Wednesday: 6:00 PM - 12:00 AM | Thursday: 6:00 PM - 12:00 AM | Friday: 6:00 PM - 1:00 AM | Saturday: 11:00 AM - 2:00 PM, 6:00 PM - 1:00 AM | Sunday: 11:00 AM - 2:00 PM, 5:00 PM - 10:00 PM",+16507813075,"211 South San Mateo Dr, San Mateo, CA, 94401"
Daeho,Korean (Braised Beef specialty),4.2,https://s3-media2.fl.yelpcdn.com/bphoto/PHhaN-NpvqOApXAamVRDbg/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":6}]","Monday: 11:00 AM - 2:30 PM, 4:30 PM - 9:00 PM | Tuesday: 11:00 AM - 2:30 PM, 4:30 PM - 9:00 PM | Wednesday: 11:00 AM - 2:30 PM, 4:30 PM - 9:00 PM | Thursday: 11:00 AM - 2:30 PM, 4:30 PM - 9:00 PM | Friday: 11:00 AM - 2:30 PM, 4:30 PM - 9:00 PM | Saturday: 10:30 AM - 9:00 PM | Sunday: 10:30 AM - 9:00 PM",+16503896689,"213 2nd Ave, San Mateo, CA, 94401"
OLHSO Korean BBQ & Seafood,Korean (Korean BBQ & Steakhouse),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/3alemae_LEUCqz7hPda-_Q/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":6}]",Monday: 5:00 PM - 9:30 PM | Tuesday: 5:00 PM - 9:30 PM | Wednesday: 5:00 PM - 9:30 PM | Thursday: 5:00 PM - 9:30 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 9:30 PM,+16503075758,"236 S B St, San Mateo, CA, 94401"
